,L Velocity,R Velocity,X Position,Y Position,Theta,LiDAR F,LiDAR R,Gyro,Compass X,Compass Y
17374,-0.626,-0.626,1.043079079254283,3.4200992786199147,415.6129960252902,784.1671045490748,1964.0300486910064,0.0,-0.5647798338184532,0.8252416248057295
17375,-0.625,-0.625,1.0431676790907132,3.4202287383998065,415.6129960252902,784.1028485490748,1963.986071885671,0.0,-0.5647798338184532,0.8252416248057295
17376,-0.624,-0.624,1.0432561371674056,3.4203579910440496,415.6129960252902,784.0386953586751,1963.942165443224,0.0,-0.5647798338184532,0.8252416248057295
17377,-0.623,-0.623,1.0433444534843592,3.420487036552646,415.6129960252902,783.9746449778746,1963.8983293636657,0.0,-0.5647798338184532,0.8252416248057295
17378,-0.6220000000000001,-0.6220000000000001,1.0434326280415744,3.420615874925594,415.6129960252902,783.9106974066748,1963.8545636469964,0.0,-0.5647798338184532,0.8252416248057295
17379,-0.6210000000000001,-0.6210000000000001,1.0435206608390517,3.4207445061628934,415.6129960252902,783.846852645075,1963.8108682932154,0.0,-0.5647798338184532,0.8252416248057295
17380,-0.62,-0.62,1.0436085518767904,3.420872930264546,415.6129960252902,783.7831106930747,1963.7672433023229,0.0,-0.5647798338184532,0.8252416248057295
17381,-0.619,-0.619,1.0436963011547915,3.4210011472305504,415.6129960252902,783.7194715506748,1963.7236886743192,0.0,-0.5647798338184532,0.8252416248057295
17382,-0.618,-0.618,1.0437839086730536,3.4211291570609066,415.6129960252902,783.6559352178753,1963.6802044092037,0.0,-0.5647798338184532,0.8252416248057295
17383,-0.617,-0.617,1.0438713744315773,3.421256959755616,415.6129960252902,783.5925016946748,1963.636790506977,0.0,-0.5647798338184532,0.8252416248057295
17384,-0.616,-0.616,1.0439586984303633,3.4213845553146767,415.6129960252902,783.5291709810749,1963.5934469676386,0.0,-0.5647798338184532,0.8252416248057295
17385,-0.615,-0.615,1.0440458806694104,3.421511943738089,415.6129960252902,783.4659430770754,1963.5501737911889,0.0,-0.5647798338184532,0.8252416248057295
17386,-0.614,-0.614,1.04413292114872,3.421639125025855,415.6129960252902,783.402817982675,1963.5069709776276,0.0,-0.5647798338184532,0.8252416248057295
17387,-0.6129999999999999,-0.6129999999999999,1.0442198198682908,3.421766099177972,415.6129960252902,783.339795697875,1963.4638385269545,0.0,-0.5647798338184532,0.8252416248057295
17388,-0.6119999999999999,-0.6119999999999999,1.044306576828123,3.421892866194441,415.6129960252902,783.2768762226756,1963.4207764391708,0.0,-0.5647798338184532,0.8252416248057295
17389,-0.611,-0.611,1.0443931920282175,3.422019426075263,415.6129960252902,783.2140595570753,1963.3777847142749,0.0,-0.5647798338184532,0.8252416248057295
17390,-0.61,-0.61,1.0444796654685733,3.422145778820437,415.6129960252902,783.1513457010755,1963.3348633522678,0.0,-0.5647798338184532,0.8252416248057295
17391,-0.609,-0.609,1.0445659971491914,3.422271924429962,415.6129960252902,783.0887346546758,1963.2920123531494,0.0,-0.5647798338184532,0.8252416248057295
17392,-0.608,-0.608,1.044652187070071,3.422397862903841,415.6129960252902,783.0262264178757,1963.249231716919,0.0,-0.5647798338184532,0.8252416248057295
17393,-0.6070000000000001,-0.6070000000000001,1.0447382352312116,3.4225235942420715,415.6129960252902,782.9638209906757,1963.206521443578,0.0,-0.5647798338184532,0.8252416248057295
17394,-0.6060000000000001,-0.6060000000000001,1.0448241416326145,3.422649118444653,415.6129960252902,782.9015183730761,1963.1638815331246,0.0,-0.5647798338184532,0.8252416248057295
17395,-0.6050000000000001,-0.6050000000000001,1.0449099062742788,3.422774435511588,415.6129960252902,782.839318565076,1963.1213119855602,0.0,-0.5647798338184532,0.8252416248057295
17396,-0.604,-0.604,1.0449955291562054,3.422899545442875,415.6129960252902,782.7772215666762,1963.0788128008842,0.0,-0.5647798338184532,0.8252416248057295
17397,-0.603,-0.603,1.0450810102783934,3.423024448238515,415.6129960252902,782.7152273778757,1963.036383979097,0.0,-0.5647798338184532,0.8252416248057295
17398,-0.602,-0.602,1.0451663496408428,3.423149143898507,415.6129960252902,782.6533359986757,1962.9940255201989,0.0,-0.5647798338184532,0.8252416248057295
17399,-0.601,-0.601,1.0452515472435544,3.42327363242285,415.6129960252902,782.5915474290758,1962.9517374241882,0.0,-0.5647798338184532,0.8252416248057295
17400,-0.6,-0.6,1.0453366030865272,3.4233979138115465,415.6129960252902,782.5298616690754,1962.9095196910664,0.0,-0.5647798338184532,0.8252416248057295
17401,-0.599,-0.599,1.0454215171697625,3.4235219880645946,415.6129960252902,782.4682787186753,1962.8673723208326,0.0,-0.5647798338184532,0.8252416248057295
17402,-0.598,-0.598,1.045506289493259,3.423645855181994,415.6129960252902,782.4067985778756,1962.825295313488,0.0,-0.5647798338184532,0.8252416248057295
17403,-0.5969999999999999,-0.5969999999999999,1.0455909200570168,3.4237695151637473,415.6129960252902,782.3454212466753,1962.7832886690321,0.0,-0.5647798338184532,0.8252416248057295
17404,-0.596,-0.596,1.045675408861037,3.4238929680098518,415.6129960252902,782.2841467250752,1962.7413523874645,0.0,-0.5647798338184532,0.8252416248057295
17405,-0.595,-0.595,1.0457597559053184,3.424016213720308,415.6129960252902,782.2229750130754,1962.6994864687852,0.0,-0.5647798338184532,0.8252416248057295
